1737260306.3280406,Collision,72,x=-20.68,y=-17.79
1737260306.4545326,Collision,72,x=-20.69,y=-17.81
1737260306.5774188,Collision,72,x=-20.71,y=-17.81
1737260306.7057984,Collision,72,x=-20.72,y=-17.82
1737260306.8340151,Collision,72,x=-20.73,y=-17.82
1737260306.9536679,Collision,72,x=-20.74,y=-17.83
1737260307.0802522,Collision,72,x=-20.75,y=-17.84
1737260307.1935234,Collision,72,x=-20.76,y=-17.85
1737260307.3121774,Collision,72,x=-20.76,y=-17.85
1737260307.4401333,Collision,72,x=-20.76,y=-17.85
1737260307.5554545,Collision,72,x=-20.75,y=-17.84
1737260307.681347,Collision,72,x=-20.74,y=-17.83
1737260307.8138196,Collision,72,x=-20.73,y=-17.83
1737260307.9314206,Collision,72,x=-20.73,y=-17.83
1737260308.0538867,Collision,72,x=-20.74,y=-17.84
1737260308.1802049,Collision,72,x=-20.76,y=-17.85
1737260308.2940233,Collision,72,x=-20.79,y=-17.87
1737260311.425335,Collision,72,x=-20.67,y=-17.79
1737260311.6321344,Collision,72,x=-20.66,y=-17.78
1737260311.8228157,Collision,72,x=-20.64,y=-17.77
1737260311.9552488,Collision,72,x=-20.64,y=-17.77
1737260312.084644,Collision,72,x=-20.65,y=-17.77
1737260312.2217424,Collision,72,x=-20.66,y=-17.77
1737260312.3564813,Collision,72,x=-20.66,y=-17.77
1737260312.4885187,Collision,72,x=-20.65,y=-17.76
1737260312.6332915,Collision,72,x=-20.64,y=-17.75
1737260312.7713304,Collision,72,x=-20.63,y=-17.74
1737260312.9119787,Collision,72,x=-20.63,y=-17.74
1737260313.0433338,Collision,72,x=-20.63,y=-17.75
1737260313.181775,Collision,72,x=-20.62,y=-17.73
1737260313.323335,Collision,72,x=-20.60,y=-17.71
1737260313.4714696,Collision,72,x=-20.58,y=-17.68
1737260313.6062639,Collision,72,x=-20.57,y=-17.67
1737260313.7446682,Collision,72,x=-20.56,y=-17.65
1737260313.8831475,Collision,72,x=-20.55,y=-17.64
1737260314.0251837,Collision,72,x=-20.54,y=-17.62
1737260314.1692772,Collision,72,x=-20.52,y=-17.59
1737260320.7745743,episode_start,73,x=-18.18,y=-23.62
1737260329.255665,goal_reached,73,x=-21.07,y=-24.74
1737260329.255665,episode_start,74,x=-21.07,y=-24.74
1737260329.6612928,goal_reached,74,x=-21.07,y=-24.74
1737260329.6612928,episode_start,75,x=-21.07,y=-24.74
1737260422.8595388,episode_start,76,x=-26.62,y=-20.64
1737260425.1696603,episode_start,77,x=-24.37,y=-25.85
1737260425.3849325,Collision,77,x=-24.47,y=-25.78
1737260425.436288,Collision,77,x=-24.50,y=-25.77
1737260425.487477,Collision,77,x=-24.54,y=-25.75
1737260427.2925918,episode_start,78,x=-27.60,y=-28.48
1737260430.6535723,episode_start,79,x=-28.15,y=-26.88
1737260437.2305408,episode_start,80,x=-20.03,y=-26.99
1737260444.1940248,episode_start,81,x=-15.19,y=-19.52
1737260444.6718957,Collision,81,x=-15.18,y=-19.31
1737260444.7243855,Collision,81,x=-15.18,y=-19.31
1737260444.7814171,Collision,81,x=-15.18,y=-19.30
1737260444.831172,Collision,81,x=-15.18,y=-19.30
1737260444.8877234,Collision,81,x=-15.17,y=-19.31
1737260445.8569753,Collision,81,x=-15.17,y=-19.31
1737260445.9113564,Collision,81,x=-15.17,y=-19.30
1737260445.9661758,Collision,81,x=-15.17,y=-19.31
1737260446.635917,Collision,81,x=-15.17,y=-19.31
1737260446.6868057,Collision,81,x=-15.17,y=-19.31
1737260448.8781967,Collision,81,x=-15.22,y=-19.29
1737260448.9286397,Collision,81,x=-15.22,y=-19.29
1737260448.9798455,Collision,81,x=-15.23,y=-19.28
1737260449.0357823,Collision,81,x=-15.23,y=-19.28
1737260449.085633,Collision,81,x=-15.22,y=-19.29
1737260449.1362584,Collision,81,x=-15.22,y=-19.29
1737260449.182172,Collision,81,x=-15.21,y=-19.30
1737260449.503708,Collision,81,x=-15.21,y=-19.30
1737260449.549919,Collision,81,x=-15.21,y=-19.29
1737260449.600645,Collision,81,x=-15.22,y=-19.29
1737260449.650957,Collision,81,x=-15.21,y=-19.29
1737260449.707701,Collision,81,x=-15.21,y=-19.30
1737260450.071794,Collision,81,x=-15.21,y=-19.30
1737260450.1244748,Collision,81,x=-15.21,y=-19.29
1737260450.1743104,Collision,81,x=-15.21,y=-19.30
1737260450.227424,Collision,81,x=-15.21,y=-19.30
1737260450.2798948,Collision,81,x=-15.21,y=-19.30
1737260450.6007476,Collision,81,x=-15.21,y=-19.30
1737260450.6556156,Collision,81,x=-15.22,y=-19.29
1737260450.712022,Collision,81,x=-15.22,y=-19.29
1737260450.7627387,Collision,81,x=-15.21,y=-19.29
1737260450.8137817,Collision,81,x=-15.21,y=-19.30
1737260468.7355392,episode_start,82,x=-24.78,y=-20.63
1737260469.6024601,Collision,82,x=-24.82,y=-20.72
1737260469.652325,Collision,82,x=-24.81,y=-20.70
1737260469.7026021,Collision,82,x=-24.82,y=-20.67
1737260471.495581,episode_start,83,x=-19.76,y=-26.34
1737260473.2115417,episode_start,84,x=-15.86,y=-23.61
1737260574.7781951,episode_start,85,x=-20.42,y=-26.61
1737260596.9029496,goal_reached,85,x=-20.74,y=-22.00
1737260596.9029496,episode_start,86,x=-20.74,y=-22.00
1737260662.7724063,goal_reached,86,x=-20.81,y=-27.61
1737260662.7724063,episode_start,87,x=-20.81,y=-27.61
1737260676.6535919,episode_start,88,x=-16.97,y=-26.43
1737260707.9253187,goal_reached,88,x=-22.33,y=-23.51
1737260707.9253187,episode_start,89,x=-22.33,y=-23.51
1737260778.8995337,episode_start,90,x=-16.17,y=-19.88
1737260779.5654309,Collision,90,x=-15.87,y=-19.92
1737260779.6178591,Collision,90,x=-15.83,y=-19.95
1737260781.4065301,episode_start,91,x=-18.68,y=-19.68
1737260783.09853,episode_start,92,x=-21.80,y=-22.35
1737260783.4792893,Collision,92,x=-21.77,y=-22.23
1737260783.5324895,Collision,92,x=-21.77,y=-22.28
1737260783.5802028,Collision,92,x=-21.73,y=-22.33
1737260785.3665292,episode_start,93,x=-24.90,y=-25.51
1737260787.0335624,episode_start,94,x=-24.28,y=-28.36
1737260787.0598202,Collision,94,x=-24.56,y=-28.51
1737260787.073125,Collision,94,x=-24.02,y=-28.62
1737260788.738555,episode_start,95,x=-22.10,y=-22.40
1737260789.2907412,Collision,95,x=-21.88,y=-22.06
1737260789.3462262,Collision,95,x=-21.84,y=-22.02
1737260791.136909,episode_start,96,x=-19.30,y=-24.37
1737260792.8105347,episode_start,97,x=-22.40,y=-22.72
1737260796.0985396,episode_start,98,x=-15.23,y=-19.95
1737260796.5187619,Collision,98,x=-15.94,y=-19.71
1737260796.5673668,Collision,98,x=-15.95,y=-19.72
1737260796.6145425,Collision,98,x=-15.95,y=-19.73
1737260796.660163,Collision,98,x=-15.95,y=-19.76
1737260796.716662,Collision,98,x=-15.92,y=-19.77
1737260798.5175316,episode_start,99,x=-18.91,y=-26.39
1737260902.159561,episode_start,100,x=-16.74,y=-26.51
1737260941.9111218,goal_reached,100,x=-20.15,y=-23.91
1737260941.9111218,episode_start,101,x=-20.15,y=-23.91
1737260957.5115478,Collision,101,x=-16.95,y=-18.65
1737260957.5956273,Collision,101,x=-16.94,y=-18.63
1737260957.6997304,Collision,101,x=-16.93,y=-18.59
1737260959.9891987,Collision,101,x=-16.89,y=-18.39
1737260960.085954,Collision,101,x=-16.89,y=-18.38
1737260960.1895177,Collision,101,x=-16.88,y=-18.37
1737260960.5552723,Collision,101,x=-16.90,y=-18.40
1737260960.6534073,Collision,101,x=-16.91,y=-18.41
1737260960.7528906,Collision,101,x=-16.91,y=-18.41
1737260960.852482,Collision,101,x=-16.92,y=-18.42
1737260960.953209,Collision,101,x=-16.93,y=-18.44
1737260961.053796,Collision,101,x=-16.94,y=-18.47
1737260961.1602864,Collision,101,x=-16.95,y=-18.49
1737260961.2627976,Collision,101,x=-16.97,y=-18.52
1737260961.360189,Collision,101,x=-16.97,y=-18.55
1737260961.4556615,Collision,101,x=-16.97,y=-18.57
1737260961.548125,Collision,101,x=-16.98,y=-18.58
1737260961.649598,Collision,101,x=-16.98,y=-18.58
1737260961.7439523,Collision,101,x=-16.98,y=-18.59
1737260961.8344197,Collision,101,x=-16.98,y=-18.58
1737260961.9324293,Collision,101,x=-16.97,y=-18.57
1737260962.0314445,Collision,101,x=-16.96,y=-18.55
1737260962.1304119,Collision,101,x=-16.96,y=-18.55
1737260962.229588,Collision,101,x=-16.96,y=-18.55
1737260962.3370068,Collision,101,x=-16.95,y=-18.53
1737260962.4305592,Collision,101,x=-16.94,y=-18.52
1737260962.5404356,Collision,101,x=-16.93,y=-18.49
1737260962.6413682,Collision,101,x=-16.91,y=-18.46
1737260962.7314541,Collision,101,x=-16.91,y=-18.45
1737260962.8271499,Collision,101,x=-16.90,y=-18.44
1737260963.11089,Collision,101,x=-16.91,y=-18.45
1737260963.2111661,Collision,101,x=-16.91,y=-18.45
1737260963.3040714,Collision,101,x=-16.90,y=-18.44
1737260963.408027,Collision,101,x=-16.90,y=-18.44
1737260963.5040894,Collision,101,x=-16.90,y=-18.44
1737260963.5993702,Collision,101,x=-16.91,y=-18.44
1737260963.696549,Collision,101,x=-16.91,y=-18.46
1737260963.795174,Collision,101,x=-16.92,y=-18.47
1737260963.896773,Collision,101,x=-16.93,y=-18.47
1737260964.0093486,Collision,101,x=-16.93,y=-18.47
1737260964.1130357,Collision,101,x=-16.94,y=-18.48
1737260964.2125916,Collision,101,x=-16.95,y=-18.50
1737260964.3119423,Collision,101,x=-16.96,y=-18.53
1737260964.412338,Collision,101,x=-16.96,y=-18.54
