sequence,timestamp,lidar_min,lidar_max,lidar_mean,lidar_std,pose_min,pose_max,pose_mean,pose_std,imu_min,imu_max,imu_mean,imu_std,target_min,target_max,target_mean,target_std
88,1732071506042,-4.07331657409668,1.5405818223953247,0.2384883016347885,0.8513283133506775,-1.5193476676940918,1.270871877670288,-0.10354813188314438,1.3955700397491455,-0.41678929328918457,0.9476906657218933,0.24787390232086182,0.682918906211853,-0.7474748492240906,-0.4607386589050293,-0.6041067838668823,0.20275309681892395
89,1732071506097,-3.7193503379821777,1.7064439058303833,0.28664231300354004,0.9304887056350708,-1.261926293373108,1.0578831434249878,-0.08397810161113739,1.1603257656097412,-0.6915538311004639,1.2064145803451538,0.2781984806060791,0.9496657252311707,-0.9302294850349426,-0.38562795519828796,-0.6579287052154541,0.3850914537906647
90,1732071506148,-3.4435508251190186,1.613533854484558,0.2397940456867218,0.8888813257217407,-1.9068899154663086,1.7046551704406738,-0.08251627534627914,1.8060598373413086,-0.1987646222114563,0.9199469089508057,0.35165828466415405,0.5595697164535522,-0.7436274886131287,-0.6054791212081909,-0.6745532751083374,0.09768564999103546
91,1732071506196,-3.2211830615997314,1.6196434497833252,0.2089489996433258,0.8862318992614746,-1.9719526767730713,1.7429136037826538,-0.09312331676483154,1.8578029870986938,-0.013760821893811226,0.7445243000984192,0.3553193509578705,0.3795429468154907,-0.6355090141296387,-0.6199698448181152,-0.627739429473877,0.010987851768732071
92,1732071506241,-3.0383799076080322,1.9473991394042969,0.24212658405303955,1.0416110754013062,-2.239774703979492,1.9964290857315063,-0.12114608287811279,2.1181020736694336,-0.4407387971878052,1.0781643390655518,0.5204614400863647,0.8359870314598083,-0.7647984623908997,-0.7410454154014587,-0.7529219388961792,0.016795940697193146
93,1732071506300,-2.882530927658081,1.9161652326583862,0.2408587485551834,1.0324114561080933,-2.187440872192383,1.9603142738342285,-0.10659432411193848,2.0739126205444336,-0.44629189372062683,0.9513859748840332,0.4772433042526245,0.7999007105827332,-0.7678073048591614,-0.7411405444145203,-0.7544739246368408,0.018856247887015343
94,1732071506347,-2.7482879161834717,1.8422985076904297,0.24163495004177094,1.0084205865859985,-2.1135199069976807,1.9046263694763184,-0.09888458251953125,2.009096384048462,0.08637776225805283,0.9234915971755981,0.4998835027217865,0.418648362159729,-0.7653331160545349,-0.7319760322570801,-0.7486546039581299,0.023587020114064217
95,1732071506396,-2.6312966346740723,1.9055087566375732,0.21213488280773163,1.017821192741394,-2.358936309814453,2.125819206237793,-0.1128893718123436,2.242386817932129,0.0978817269206047,0.7360562682151794,0.45662081241607666,0.3263946771621704,-0.8377543091773987,-0.6402179598808289,-0.7389861345291138,0.13967929780483246
96,1732071506449,-2.5286896228790283,2.2890028953552246,0.18989001214504242,1.10354483127594,-2.8976333141326904,2.6752212047576904,-0.08162538707256317,2.786898374557495,-0.35250425338745117,0.5116422176361084,0.21863512694835663,0.4946771264076233,-1.0772427320480347,-0.48973923921585083,-0.7834910154342651,0.41542771458625793
97,1732071506498,-2.4373667240142822,2.2349650859832764,0.1865006983280182,1.1894396543502808,-2.850752115249634,2.6435537338256836,-0.11628469079732895,2.7472407817840576,-0.12972119450569153,0.46043890714645386,0.08854501694440842,0.3236871063709259,-1.1000880002975464,-0.46643462777137756,-0.7832612991333008,0.44806063175201416
98,1732071506546,-2.3551523685455322,2.3614771366119385,0.1725449562072754,1.2578198909759521,-2.980792760848999,2.7874186038970947,-0.0847475528717041,2.8841800689697266,-0.49997732043266296,0.3555983901023865,-0.14174853265285492,0.44442978501319885,-1.1987203359603882,-0.4009471535682678,-0.7998337745666504,0.5641108155250549
99,1732071506596,-2.625741481781006,2.6545419692993164,0.2176222801208496,1.4332852363586426,-3.3953568935394287,3.2300808429718018,-0.04866568371653557,3.313241481781006,-0.5302518606185913,0.5404654145240784,0.0152048384770751,0.5356442928314209,-1.4432387351989746,-0.5654817819595337,-1.0043601989746094,0.6206678748130798
100,1732071506644,-9.931729316711426,2.9166431427001953,0.22442062199115753,1.6362617015838623,-3.465036630630493,3.315011978149414,-0.05130855366587639,3.390272855758667,-0.5220800042152405,0.6394277811050415,0.16918346285820007,0.611483633518219,-1.551913857460022,-0.6529554128646851,-1.1024346351623535,0.6356596350669861
101,1732071506699,-7.028758525848389,2.591981887817383,0.24250756204128265,1.4761016368865967,-2.9657821655273438,2.8565266132354736,-0.0276491641998291,2.911529302597046,-0.4812960922718048,0.794366717338562,0.1522619128227234,0.6378743052482605,-1.3789783716201782,-0.7479466795921326,-1.063462495803833,0.4462067782878876
102,1732071506747,-2.2315409183502197,2.1901607513427734,0.19402550160884857,1.236528754234314,-2.484956741333008,2.3791871070861816,-0.03698619455099106,2.432227849960327,-0.6209285855293274,0.5990901589393616,-0.11031299829483032,0.633836567401886,-1.180875301361084,-0.582420289516449,-0.8816478252410889,0.4231715798377991
103,1732071506794,-2.037971019744873,1.891150712966919,0.12940672039985657,1.0172535181045532,-2.1399755477905273,2.0614163875579834,-0.05464116856455803,2.1008646488189697,-0.2774925231933594,0.32032668590545654,-0.021797608584165573,0.30813872814178467,-1.0364093780517578,-0.35926830768585205,-0.6978388428688049,0.47881102561950684
104,1732071506844,-1.9888933897018433,1.8628884553909302,0.17441242933273315,0.9259570837020874,-1.787105679512024,1.7325793504714966,-0.04710400104522705,1.7601780891418457,-0.26735684275627136,0.6635246276855469,0.34005793929100037,0.5264076590538025,-0.8773710131645203,-0.5644919872283936,-0.7209315299987793,0.2212388813495636
105,1732071506894,-1.9430410861968994,1.824520230293274,0.17208223044872284,0.9181209206581116,-1.7583205699920654,1.7050364017486572,-0.04465079307556152,1.7319594621658325,-0.08075343817472458,0.6368353962898254,0.24213121831417084,0.36414554715156555,-0.8729344010353088,-0.5739543437957764,-0.7234443426132202,0.21141083538532257
106,1732071506946,-1.900420069694519,1.783636212348938,0.15291927754878998,0.9265925288200378,-1.8189661502838135,1.7703396081924438,-0.04795416444540024,1.7951200008392334,-0.19314859807491302,0.5172626376152039,0.07139946520328522,0.3883650302886963,-0.9148117303848267,-0.49057909846305847,-0.7026954293251038,0.29997777938842773
107,1732071506998,-1.8581595420837402,1.7429633140563965,0.08531665802001953,0.7244030833244324,-1.4893670082092285,1.4355865716934204,-0.048942290246486664,1.4629755020141602,-0.2204773724079132,0.7629783153533936,0.25635629892349243,0.49240410327911377,-0.7523921132087708,-0.25751498341560364,-0.5049535632133484,0.3499309718608856
108,1732071507055,-1.045362949371338,1.7018884420394897,0.005298322532325983,0.524263322353363,-1.0113780498504639,1.0019958019256592,-0.02118118666112423,1.007091999053955,-0.16483470797538757,0.40190738439559937,0.16830351948738098,0.29619160294532776,-0.5169892311096191,0.06187271699309349,-0.22755825519561768,0.4093172252178192
109,1732071507098,-1.0758414268493652,1.6695270538330078,-0.01853075623512268,0.47355931997299194,-0.9570661783218384,0.961428165435791,-0.021622896194458008,0.9601327776908875,-0.28383150696754456,0.42522427439689636,0.07373574376106262,0.3545669913291931,-0.49292224645614624,0.15351037681102753,-0.16970592737197876,0.4570969045162201
110,1732071507147,-1.1110525131225586,1.6467965841293335,0.027269085869193077,0.5616306662559509,-1.1658785343170166,1.158761978149414,-0.024431269615888596,1.1628823280334473,-0.4377308189868927,0.7811151742935181,0.10436178743839264,0.6204808354377747,-0.6013033986091614,-0.04747745022177696,-0.3243904113769531,0.3916141092777252
111,1732071507211,-1.8515305519104004,1.1606740951538086,0.08071291446685791,0.4664403796195984,-0.6564035415649414,0.7006778120994568,0.009854376316070557,0.6788740754127502,-0.7095624208450317,0.7496483325958252,0.1287493109703064,0.7535085678100586,-0.34684744477272034,-0.2929919958114624,-0.3199197053909302,0.03808155283331871
112,1732071507246,-1.816556453704834,1.1525458097457886,0.13368482887744904,0.5338940620422363,-0.9131544828414917,0.9133312702178955,-0.0406770333647728,0.9159682989120483,-0.010076643899083138,0.6106199026107788,0.24665364623069763,0.323945552110672,-0.5064214468002319,-0.47380244731903076,-0.49011194705963135,0.02306511625647545
113,1732071507299,-10.581010818481445,2.162965774536133,0.32842668890953064,1.130439043045044,-1.0286481380462646,1.0359545946121216,-0.020931720733642578,1.0331792831420898,-0.2153920978307724,1.6038339138031006,0.6137963533401489,0.9202175140380859,-1.2533702850341797,-0.5369277000427246,-0.8951489925384521,0.5066013932228088
114,1732071507345,-10.611002922058105,10.62930679321289,0.4911017417907715,1.5512934923171997,-0.6957887411117554,0.7759628891944885,0.08816021680831909,0.7405716180801392,-1.868207573890686,2.2251479625701904,0.36626848578453064,2.072364568710327,-1.7070475816726685,-0.3762566149234772,-1.0416520833969116,0.9410113096237183
115,1732071507397,-10.613816261291504,7.516350746154785,0.5641958117485046,1.749139666557312,-0.4992693364620209,0.5824093818664551,-0.000272731005679816,0.5456736087799072,-0.14324867725372314,2.723978281021118,0.9262722730636597,1.566185712814331,-2.09782075881958,-0.27434900403022766,-1.1860848665237427,1.2893892526626587
116,1732071507449,-10.722439765930176,10.59188461303711,0.6237212419509888,1.9198706150054932,-0.8024721145629883,0.849539041519165,0.029178719967603683,0.8260635137557983,-0.7494466304779053,2.93422269821167,0.87931889295578,1.8784435987472534,-2.310251235961914,-0.42765942215919495,-1.368955373764038,1.331193447113037
117,1732071507504,-7.582366466522217,10.509626388549805,0.6964032649993896,1.9936754703521729,-0.8666436076164246,0.9205595850944519,0.014607648365199566,0.8938576579093933,-0.219254270195961,3.137009620666504,1.0574513673782349,1.8164681196212769,-2.5092999935150146,-0.463601291179657,-1.4864506721496582,1.446527361869812
118,1732071507552,-10.814850807189941,10.703801155090332,0.6896684169769287,2.0242903232574463,-0.8538950681686401,0.914181113243103,0.018786847591400146,0.884256899356842,-0.124015212059021,3.1100356578826904,1.0396881103515625,1.7975744009017944,-2.5233702659606934,-0.45913660526275635,-1.49125337600708,1.459633708000183
119,1732071507604,-10.847735404968262,7.6079792976379395,0.6613361239433289,1.9803098440170288,-0.7857100963592529,0.8521280288696289,0.027158638462424278,0.8189861178398132,-0.46860042214393616,3.0551836490631104,0.9727538824081421,1.847294569015503,-2.508516788482666,-0.4251122772693634,-1.4668145179748535,1.4731894731521606
120,1732071507653,-6.2428998947143555,5.350820541381836,0.5737886428833008,1.655490517616272,-0.4519016742706299,0.49295774102211,0.021313529461622238,0.47243165969848633,-0.08907119184732437,2.6640303134918213,0.8441015481948853,1.5762754678726196,-2.196927070617676,-0.24481269717216492,-1.2208698987960815,1.380353331565857
121,1732071507701,-4.3791327476501465,4.791812896728516,0.5458316206932068,1.529661774635315,-0.36625322699546814,0.42880409955978394,0.02337709069252014,0.3977639973163605,-0.4253491163253784,2.494077682495117,0.6939229369163513,1.5743138790130615,-2.0698177814483643,-0.203415647149086,-1.1366167068481445,1.319745659828186
122,1732071507757,-4.053299427032471,3.5433499813079834,0.4861288070678711,1.4120714664459229,-0.5812944769859314,0.6489824056625366,0.03364163637161255,0.6151385307312012,-0.8663163781166077,2.272871255874634,0.6603319644927979,1.5713553428649902,-1.9102813005447388,-0.3182220458984375,-1.1142516136169434,1.1257559061050415
123,1732071507806,-3.3458642959594727,3.3615200519561768,0.43691086769104004,1.2504290342330933,-0.27061349153518677,0.3395954370498657,0.04790722578763962,0.3059881031513214,-0.1456672102212906,2.0388691425323486,0.6450767517089844,1.2107024192810059,-1.7093228101730347,-0.15419064462184906,-0.9317567348480225,1.0996445417404175
124,1732071507852,-3.1882736682891846,3.2050857543945312,0.41605278849601746,1.1909880638122559,-0.2758021056652069,0.3452414274215698,0.010493418201804161,0.3133440911769867,-0.3126058280467987,1.9364662170410156,0.48329591751098633,1.2603899240493774,-1.6314692497253418,-0.15707635879516602,-0.8942728042602539,1.042553186416626
125,1732071507901,-3.1290202140808105,4.1032514572143555,0.4597384035587311,1.2620971202850342,-0.04100349545478821,0.13313518464565277,0.03678509593009949,0.08854077011346817,-1.100943684577942,2.0788140296936035,0.6633182764053345,1.6183149814605713,-1.7474502325057983,-0.036725521087646484,-0.8920878767967224,1.209665060043335
126,1732071507952,-5.521769046783447,3.8170857429504395,0.4629795253276825,1.3507556915283203,-0.3854542076587677,0.5313958525657654,0.061828624457120895,0.4588311016559601,-0.8393098711967468,2.192981481552124,0.6889128684997559,1.5162900686264038,-1.8254157304763794,0.257057785987854,-0.7841789722442627,1.4725311994552612
127,1732071507999,-4.939295768737793,3.598060131072998,0.4551987648010254,1.3010661602020264,-0.44780686497688293,0.6044144034385681,0.050909191370010376,0.5282459259033203,-0.400190532207489,2.128588914871216,0.7770144939422607,1.273375391960144,-1.777522087097168,0.29420533776283264,-0.7416583895683289,1.4649325609207153
128,1732071508057,-2.7372183799743652,2.7446768283843994,0.40528345108032227,1.12773859500885,-0.1644478589296341,0.2843807339668274,0.014463062398135662,0.23785175383090973,-0.5627955794334412,1.8713619709014893,0.3056691586971283,1.3586301803588867,-1.5816669464111328,0.13093511760234833,-0.725365936756134,1.210992455482483
129,1732071508109,-4.527200698852539,3.430903196334839,0.43967553973197937,1.2459346055984497,-0.475813090801239,0.6327234506607056,0.0306803397834301,0.5604110956192017,-0.5720020532608032,2.034695863723755,0.6121664047241211,1.3195948600769043,-1.7123878002166748,0.3095201253890991,-0.7014338374137878,1.4297047853469849
130,1732071508151,-11.127303123474121,4.515275001525879,0.42194071412086487,1.3612115383148193,-0.5475569367408752,0.7037391662597656,0.020390909165143967,0.6335798501968384,-0.10239657759666443,2.063674211502075,0.7675701379776001,1.1441855430603027,-1.7430521249771118,0.3477543592453003,-0.6976488828659058,1.4784234762191772
131,1732071508204,-7.94782829284668,4.184182167053223,0.46862584352493286,1.4058040380477905,-0.44956833124160767,0.6039734482765198,0.024197420105338097,0.5347113609313965,-0.2705729305744171,2.222541570663452,0.7792829275131226,1.2922768592834473,-1.8955552577972412,0.29529231786727905,-0.8001314401626587,1.5491632223129272
132,1732071508260,-3.6970372200012207,3.916651725769043,0.4574640393257141,1.2761369943618774,-0.008276324719190598,0.08303441107273102,0.032659560441970825,0.0463813915848732,-0.5257100462913513,2.0678226947784424,0.5053011775016785,1.3760379552841187,-1.7942379713058472,0.026606861501932144,-0.8838155269622803,1.2875317335128784
133,1732071508307,-3.507026433944702,3.69464373588562,0.45254650712013245,1.254486322402954,-0.009073958732187748,0.07630211114883423,0.032201189547777176,0.04275812208652496,-0.5222881436347961,2.025247097015381,0.4871825575828552,1.3535295724868774,-1.7643741369247437,0.023165345191955566,-0.870604395866394,1.2639813423156738
134,1732071508354,-3.345144510269165,3.506558656692505,0.4719878137111664,1.287237524986267,-0.10845280438661575,0.24247485399246216,0.03484208881855011,0.1840980052947998,-1.0460550785064697,2.0923500061035156,0.597156286239624,1.5744296312332153,-1.8224109411239624,0.1066184937953949,-0.8578962087631226,1.3640297651290894
135,1732071508407,-2.940147876739502,2.7315738201141357,0.40999823808670044,1.129695177078247,-0.16951023042201996,0.29225844144821167,0.04900325834751129,0.2318764477968216,-0.37599900364875793,1.8138691186904907,0.5595072507858276,1.129217505455017,-1.6006920337677002,-0.11052899062633514,-0.8556104898452759,1.0537043809890747
136,1732071508452,-2.8403165340423584,2.6546380519866943,0.39135438203811646,1.0811049938201904,-0.1602374017238617,0.2712938189506531,0.02167881652712822,0.223589226603508,-0.7710192203521729,1.7203538417816162,0.4562816619873047,1.246093511581421,-1.5219500064849854,-0.10359016805887222,-0.8127700686454773,1.002931833267212
137,1732071508509,-3.22739577293396,3.370218515396118,0.43385592103004456,1.1824228763580322,-0.05806761980056763,0.1775316745042801,0.03586585074663162,0.12484206259250641,-1.0654734373092651,1.9017837047576904,0.6245480179786682,1.526089072227478,-1.6711742877960205,0.06666716933250427,-0.8022535443305969,1.2288395166397095
138,1732071508556,-3.1025495529174805,3.2277772426605225,0.48722776770591736,1.3028770685195923,-0.22111500799655914,0.3292427361011505,0.04923802614212036,0.27530577778816223,-0.5919393301010132,2.0877273082733154,0.6182956695556641,1.3585067987442017,-1.8609141111373901,-0.13547930121421814,-0.9981967210769653,1.2200666666030884
139,1732071508603,-11.74560832977295,6.683869361877441,0.486229807138443,1.5024279356002808,-0.4425937831401825,0.5618430376052856,0.054098308086395264,0.5023096203804016,-0.29212814569473267,2.141672134399414,0.6853991746902466,1.2855908870697021,-1.9239485263824463,-0.2554281949996948,-1.0896883010864258,1.1798220872879028
140,1732071508661,-2.8877415657043457,2.989854335784912,0.4697429835796356,1.2486162185668945,-0.2021676003932953,0.34339091181755066,0.036944665014743805,0.2789425253868103,-0.752151370048523,1.9861868619918823,0.6342864036560059,1.3694958686828613,-1.779668927192688,-0.13126114010810852,-0.9554650187492371,1.1656004190444946
141,1732071508712,-2.794624090194702,2.889059066772461,0.4108285903930664,1.1110936403274536,-0.07509920746088028,0.24286875128746033,0.047872256487607956,0.17078234255313873,-0.802412211894989,1.7710158824920654,0.40840572118759155,1.2934117317199707,-1.5705734491348267,0.09233206510543823,-0.7391207218170166,1.1758517026901245
142,1732071508762,-2.7108047008514404,2.7978155612945557,0.3893643319606781,1.0613679885864258,-0.06997799873352051,0.24193355441093445,0.0492900125682354,0.16840481758117676,-0.7234134078025818,1.689306378364563,0.32637158036231995,1.2364672422409058,-1.5008348226547241,0.09200359135866165,-0.7044156193733215,1.1263068914413452
143,1732071508812,-2.6337645053863525,2.714704751968384,0.37244439125061035,1.0202528238296509,-0.05617685243487358,0.13638462126255035,0.054333001375198364,0.09938503056764603,-0.6775948405265808,1.6106855869293213,0.17982766032218933,1.2472681999206543,-1.4372501373291016,0.03554168716073036,-0.7008542418479919,1.0414210557937622
144,1732071508863,-6.784549713134766,2.6385860443115234,0.4058786928653717,1.1580963134765625,-0.2850542962551117,0.5645918846130371,0.09557123482227325,0.431665301322937,-0.7269936203956604,1.8003298044204712,0.5935436487197876,1.2674956321716309,-1.593238353729248,0.25344333052635193,-0.6698974967002869,1.3058011531829834
145,1732071508910,-5.8908371925354,2.6353752613067627,0.41328150033950806,1.1732476949691772,-0.30094099044799805,0.5897861123085022,0.07528501749038696,0.4611818492412567,-0.2230519950389862,1.8399527072906494,0.5994361639022827,1.0931870937347412,-1.6322003602981567,0.2654247283935547,-0.683387815952301,1.3418235778808594
146,1732071508961,-5.276483058929443,2.5037753582000732,0.3952353298664093,1.1114662885665894,-0.14273114502429962,0.4213251769542694,0.07730076462030411,0.3017788827419281,-0.4902191758155823,1.7418358325958252,0.35921892523765564,1.207777738571167,-1.5540634393692017,0.17748641967773438,-0.6882885098457336,1.2243906259536743
147,1732071509013,-2.382464647293091,2.4436824321746826,0.36388853192329407,0.9845582842826843,-0.04128912091255188,0.15545059740543365,0.0787777379155159,0.10530388355255127,-0.39044734835624695,1.5506426095962524,0.30919942259788513,1.0780143737792969,-1.3935809135437012,0.03579626977443695,-0.6788923144340515,1.010722279548645
148,1732071509060,-2.3297219276428223,2.387718677520752,0.35489600896835327,0.9551160931587219,-0.038955673575401306,0.1423635482788086,0.08131234347820282,0.10415919870138168,-0.8124238848686218,1.496216058731079,0.3190308213233948,1.1549991369247437,-1.3466347455978394,0.026947030797600746,-0.6598438620567322,0.9712689518928528
149,1732071509108,-2.281306743621826,2.3354318141937256,0.36319586634635925,0.9715090394020081,-0.09270510077476501,0.2526465654373169,0.0657673329114914,0.17441947758197784,-0.9767584204673767,1.531745433807373,0.20253589749336243,1.2609535455703735,-1.376680612564087,0.08550775051116943,-0.6455864310264587,1.0339232683181763
150,1732071509159,-4.871593475341797,2.6451292037963867,0.4025516211986542,1.1240980625152588,-0.4752754271030426,0.8153062462806702,0.09768141806125641,0.6573407649993896,-0.5072689056396484,1.761659026145935,0.6418055891990662,1.1347461938858032,-1.5667251348495483,0.37768444418907166,-0.5945203304290771,1.3749052286148071
151,1732071509207,-8.624866485595703,2.8267149925231934,0.3936241567134857,1.2025068998336792,-0.47886818647384644,0.817632794380188,0.09936060756444931,0.6594981551170349,0.06658711284399033,1.801583170890808,0.8012803792953491,0.8974766731262207,-1.6070764064788818,0.37964487075805664,-0.6137157678604126,1.404824137687683
152,1732071509263,-7.043491363525391,12.286287307739258,0.44336411356925964,1.3998539447784424,-0.6902707815170288,1.0677175521850586,0.11552270501852036,0.8880910277366638,0.43917709589004517,1.8749840259552002,0.9569483995437622,0.7972102165222168,-1.6680761575698853,0.5080161690711975,-0.5800299644470215,1.5387296676635742
153,1732071509314,-6.098919868469238,8.689859390258789,0.40047797560691833,1.2808945178985596,-1.0244783163070679,1.391794204711914,0.09804316610097885,1.21720290184021,0.4483983814716339,1.7773813009262085,1.1173906326293945,0.6645371913909912,-1.5703778266906738,0.6863048672676086,-0.4420364797115326,1.5957156419754028
154,1732071509359,-5.455373764038086,7.0953474044799805,0.38290444016456604,1.2208833694458008,-1.0176856517791748,1.378604769706726,0.09774041175842285,1.2066811323165894,0.4235103130340576,1.7235902547836304,1.0115199089050293,0.6588590145111084,-1.5249861478805542,0.683029055595398,-0.4209785461425781,1.5613025426864624
155,1732071509408,-3.607682228088379,6.145412921905518,0.34750470519065857,1.1236652135849,-1.165356159210205,1.534332275390625,0.11501109600067139,1.355197548866272,0.1300078183412552,1.6162395477294922,0.9043745994567871,0.7450845837593079,-1.4226833581924438,0.7695523500442505,-0.3265655040740967,1.5501446723937988
156,1732071509466,-3.4542055130004883,2.3544704914093018,0.34538793563842773,1.0304027795791626,-0.6984618902206421,1.0373836755752563,0.08717767894268036,0.8795462250709534,0.18369241058826447,1.586495280265808,0.7970528602600098,0.7177866101264954,-1.4175776243209839,0.5061144232749939,-0.455731600522995,1.3602555990219116
157,1732071509507,-3.3191990852355957,2.263791561126709,0.3457556366920471,1.019432783126831,-0.6298219561576843,0.9627838730812073,0.09341210126876831,0.8062974214553833,0.15534652769565582,1.5784748792648315,0.6621421575546265,0.7950559854507446,-1.4156181812286377,0.46741101145744324,-0.47410356998443604,1.3315026760101318
158,1732071509562,-3.198573350906372,1.9809919595718384,0.3157195448875427,0.9235370755195618,-0.41789644956588745,0.7096436023712158,0.08740109205245972,0.5727946758270264,-0.06053384020924568,1.4299609661102295,0.5367400050163269,0.7880877256393433,-1.2906030416488647,0.3370243310928345,-0.47678935527801514,1.1509063243865967
159,1732071509613,-3.0912926197052,2.367189884185791,0.34785550832748413,1.0264872312545776,-0.7986067533493042,1.1505314111709595,0.09652440249919891,0.9842337369918823,0.4383871257305145,1.5844238996505737,0.8610329627990723,0.6294328570365906,-1.4178602695465088,0.5684896111488342,-0.4246853291988373,1.4045614004135132
160,1732071509666,-2.9936163425445557,5.566780090332031,0.35433322191238403,1.0477330684661865,-0.7889819145202637,1.135445237159729,0.09752786159515381,0.9711066484451294,0.4309704899787903,1.5793205499649048,0.887377142906189,0.6093317270278931,-1.4162144660949707,0.5626845359802246,-0.42676496505737305,1.3992929458618164
161,1732071509716,-2.904639482498169,5.08218240737915,0.34292516112327576,1.0321646928787231,-0.8441483974456787,1.1867161989212036,0.09948515892028809,1.0230190753936768,0.4589880406856537,1.5482079982757568,0.9301624298095703,0.5592658519744873,-1.3876564502716064,0.5931003093719482,-0.3972780704498291,1.4006065130233765
162,1732071509768,-5.095954895019531,6.277985095977783,0.3627605438232422,1.1455925703048706,-1.134192705154419,1.509598970413208,0.10988371074199677,1.3287498950958252,0.06322628259658813,1.635405421257019,0.8164830207824707,0.7881438732147217,-1.4582582712173462,0.7682014107704163,-0.34502843022346497,1.5743447542190552
163,1732071509813,-2.7480483055114746,4.401435375213623,0.335915207862854,1.012125849723816,-0.5853723883628845,0.9339792132377625,0.1096830815076828,0.7678767442703247,0.4788109064102173,1.5188206434249878,0.9609737396240234,0.5241193771362305,-1.3740267753601074,0.4559250771999359,-0.45905083417892456,1.2939714193344116
164,1732071509864,-2.6778979301452637,1.8182659149169922,0.27186763286590576,0.814670205116272,-0.4882136285305023,0.8004893660545349,0.10495906323194504,0.6504203677177429,0.0992799624800682,1.2415554523468018,0.49653932452201843,0.6456775069236755,-1.122069001197815,0.38899943232536316,-0.3665347695350647,1.0684866905212402
165,1732071509913,-2.6142091751098633,1.8533344268798828,0.2789659798145294,0.9011011719703674,-0.9117007851600647,1.2403026819229126,0.08697754144668579,1.0843045711517334,0.30563077330589294,1.3343225717544556,0.8299641609191895,0.5146366953849792,-1.1930650472640991,0.6313881874084473,-0.2808384299278259,1.2900832891464233
166,1732071509967,-2.554495096206665,2.069802761077881,0.2907108664512634,0.9449418783187866,-0.9985097646713257,1.3345353603363037,0.09705078601837158,1.1729798316955566,0.07809131592512131,1.39054274559021,0.8217520713806152,0.6734737157821655,-1.2433652877807617,0.6847154498100281,-0.2793249189853668,1.363358974456787
167,1732071510016,-2.498319387435913,2.0265605449676514,0.30579763650894165,0.9373905062675476,-0.8257684707641602,1.1578131914138794,0.10154502093791962,0.9980586171150208,0.14630000293254852,1.4204915761947632,0.7715718150138855,0.637424886226654,-1.2798011302947998,0.5885241627693176,-0.3456384837627411,1.3211054801940918
168,1732071510069,-2.445296287536621,1.729701042175293,0.28037694096565247,0.8242785334587097,-0.384929358959198,0.7310926914215088,0.10342071950435638,0.5709065198898315,0.08659476041793823,1.262664556503296,0.5197970867156982,0.6463005542755127,-1.148629903793335,0.3481823205947876,-0.4002237915992737,1.058406114578247
169,1732071510119,-2.3958327770233154,1.709510326385498,0.269784152507782,0.782476544380188,-0.37796175479888916,0.7210498452186584,0.10488550364971161,0.5615040063858032,-0.10707756131887436,1.1993802785873413,0.45626768469810486,0.6715245842933655,-1.0905317068099976,0.3435002565383911,-0.3735157251358032,1.0140137672424316
170,1732071510168,-2.349604368209839,1.6900105476379395,0.27250009775161743,0.8026386499404907,-0.47747132182121277,0.8269710540771484,0.11226716637611389,0.6611390113830566,0.17121531069278717,1.2261847257614136,0.5319722294807434,0.6013606190681458,-1.1125224828720093,0.4020368456840515,-0.3552428185939789,1.0709551572799683
171,1732071510220,-2.3062853813171387,1.8047350645065308,0.2794639766216278,0.8746154308319092,-0.8889564871788025,1.2187143564224243,0.09424196183681488,1.0609136819839478,0.5889997482299805,1.3064539432525635,0.8604358434677124,0.38928690552711487,-1.1748020648956299,0.6265163421630859,-0.274142861366272,1.2737244367599487
172,1732071510268,-4.851864814758301,5.773386478424072,0.3300500512123108,1.0704385042190552,-1.4667552709579468,1.847745656967163,0.1680898368358612,1.6577048301696777,0.04664597287774086,1.4990640878677368,0.7646183371543884,0.7263491749763489,-1.3323744535446167,0.9766094088554382,-0.17788252234458923,1.6326980590820312
173,1732071510315,-4.535620212554932,13.092949867248535,0.359016090631485,1.4006445407867432,-2.0963826179504395,2.462341785430908,0.16059677302837372,2.2796919345855713,0.27483442425727844,1.643619179725647,1.1428414583206177,0.7546760439872742,-1.4468644857406616,1.3413846492767334,-0.05273991823196411,1.9715898036956787
174,1732071510369,-13.15075397491455,9.273066520690918,0.3886769711971283,1.592283844947815,-2.510488748550415,2.9280595779418945,0.16192778944969177,2.720485210418701,-0.7116987705230713,1.856143832206726,0.1636469066143036,1.4660340547561646,-1.6295887231826782,1.6235765218734741,-0.0030061006546020508,2.300335168838501
175,1732071510417,-9.302939414978027,12.486754417419434,0.4113083779811859,1.7152937650680542,-2.6192681789398193,2.9954593181610107,0.08876371383666992,2.8126308917999268,-0.18029998242855072,1.9556312561035156,1.0515514612197876,1.1050457954406738,-1.7240533828735352,1.697635293006897,-0.013209044933319092,2.419499158859253
176,1732071510465,-7.595318794250488,13.035955429077148,0.4475318491458893,1.665413498878479,-2.3550593852996826,2.7039170265197754,0.11936180293560028,2.5312857627868652,-0.7835494875907898,1.9830697774887085,0.36330747604370117,1.4426624774932861,-1.7653189897537231,1.550661325454712,-0.10732883214950562,2.344752311706543
