Timestamp,Total Collisions,Smoothness of Route,Obstacle Clearance
1730060940.313860015,14051,742919.4001163766,0.9490394
1730060940.421886771,14051,742973.5615177341,0.95227236
1730060940.535108300,14051,743019.4884339932,0.9548379
1730060940.648518875,14051,743069.9200291648,0.95496655
1730060940.758557432,14051,743120.5408385494,0.9498289
1730060940.879256053,14051,743173.5688132981,0.9448924
1730060940.986608515,14051,743221.8128998807,0.9423317
1730060941.81823542,14051,743278.9903324096,0.9367776
1730060941.179458790,14051,743336.8835917256,0.9318978
1730060941.280575144,14051,743397.610221022,0.9282909
1730060941.378840993,14051,743457.2288808528,0.93171865
1730060941.477070734,14051,743504.7264448993,0.93392223
1730060941.577704997,14051,743551.1228908988,0.93567574
1730060941.678342737,14051,743600.2775248111,0.93696845
1730060941.785643652,14051,743664.6793820055,0.9366698
1730060941.882872543,14051,743705.1110820584,0.9354149
1730060941.984941876,14051,743754.3922264703,0.93409216
1730060942.86524711,14051,743819.5850742501,0.93347085
1730060942.184756766,14051,743859.0907955108,0.93425477
1730060942.287439689,14051,743914.1819552323,0.9343519
1730060942.387713842,14051,743972.9235873686,0.93510175
1730060942.484691658,14051,744009.5492572065,0.936192
1730060942.582125005,14051,744058.9580581367,0.93509185
1730060942.690383819,14051,744113.1027900847,0.93453544
1730060942.789126510,14051,744159.6372577443,0.9356639
1730060942.891115571,14051,744208.4958009977,0.93767565
1730060942.993665212,14051,744265.6970119631,0.9382233
1730060943.95652751,14051,744311.5040741379,0.93969387
1730060943.200974187,14051,744360.6599307539,0.9398609
1730060943.305752738,14051,744416.4239610586,0.93944967
1730060943.411384190,14051,744466.9927690753,0.9399245
1730060943.516725163,14051,744515.9186178645,0.94087243
1730060943.624857619,14051,744564.9332082174,0.94127685
1730060943.734855108,14051,744620.4664356593,0.9413135
1730060943.843927679,14051,744669.6564766573,0.94062567
1730060943.955441532,14051,744720.1768506485,0.9415537
1730060944.68665104,14051,744769.9660809721,0.9413061
1730060944.178541644,14051,744819.0717145822,0.9413133
1730060944.294032880,14051,744881.1048664245,0.94132334
1730060944.395489496,14051,744920.2977857542,0.9407198
1730060944.497193800,14051,744979.094302033,0.94140667
1730060944.599837539,14051,745028.4982996694,0.94136584
1730060944.702389374,14051,745089.141273492,0.94107056
1730060944.798386838,14051,745137.0764626049,0.9388518
1730060944.896816136,14051,745190.0873312087,0.9383898
1730060944.999655144,14051,745231.2395089115,0.93883073
1730060945.99690355,14051,745280.6846478003,0.93644196
1730060945.205173797,14051,745336.2653816158,0.9365375
1730060945.305277788,14051,745375.5517082489,0.93751
1730060945.400994002,14051,745424.1530898443,0.9379488
1730060945.503070960,14051,745475.4983550053,0.9340865
1730060945.605345131,14051,745526.2899830972,0.9284696
1730060945.705010333,14051,745593.4252142146,0.9222715
1730060945.807050522,14051,745642.3711391598,0.9171879
1730060945.910392819,14051,745689.4091659369,0.91549486
1730060946.7106928,14051,745751.0631854848,0.915264
1730060946.108602668,14051,745800.8595097464,0.9138609
1730060946.215752417,14051,745851.6354380484,0.91134286
1730060946.316743615,14051,745900.7139716466,0.91085345
1730060946.416409739,14051,745946.1145496524,0.9124177
1730060946.517802414,14051,745996.1069569798,0.9130442
1730060946.620191532,14051,746045.922417224,0.9090752
1730060946.724046899,14051,746095.3684073436,0.9048962
1730060946.829848512,14051,746141.6000793884,0.9006203
1730060946.934369276,14051,746195.0529202439,0.8971772
1730060947.43456235,14051,746245.7970377052,0.8882361
1730060947.155271056,14051,746303.7408039765,0.88023686
1730060947.265742249,14051,746352.8685681375,0.8776043
1730060947.377057487,14051,746402.9417721711,0.8761756
1730060947.488397271,14051,746452.0295155324,0.87488735
1730060947.598407223,14051,746501.0548558043,0.87362134
1730060947.719481274,14051,746560.2101834567,0.8717856
1730060947.820683359,14051,746609.8813642903,0.87459594
1730060947.922779123,14051,746655.62443825,0.8784038
1730060948.16818188,14051,746707.3361576739,0.88797516
1730060948.119904232,14051,746753.0409946471,0.8943404
1730060948.217964133,14051,746804.0161091874,0.9025202
1730060948.320532098,14051,746851.9212289342,0.9128943
1730060948.422891920,14051,746899.2002952131,0.9217223
1730060948.525703706,14051,746958.2240172386,0.92972803
1730060948.623234728,14051,747012.9661610834,0.9379736
1730060948.726689338,14051,747067.8289902608,0.9447096
1730060948.826241056,14051,747106.853889546,0.9464516
1730060948.925125463,14051,747155.3910295941,0.9427595
1730060949.25416418,14051,747203.5146062102,0.9338727
1730060949.129624541,14051,747259.9776589569,0.922185
1730060949.229712973,14051,747308.0387199899,0.9076173
1730060949.328570380,14051,747343.0232866602,0.8923571
1730060949.423858184,14051,747394.2566961772,0.8770995
1730060949.527038326,14051,747445.0456361236,0.866741
1730060949.624651232,14051,747501.5289351085,0.85916555
1730060949.723718565,14051,747550.1734112096,0.8558428
1730060949.824916623,14051,747600.0716925297,0.85374963
1730060949.931321656,14051,747662.3203791153,0.85151196
1730060950.32877089,14051,747707.8661903318,0.8494511
1730060950.135848115,14051,747756.7200055141,0.84907675
1730060950.248588114,14051,747806.0021235154,0.8472216
1730060950.352242311,14051,747852.7169105355,0.84310937
1730060950.459898948,14051,747902.6309896414,0.8402603
1730060950.567931446,14051,747949.8588029699,0.8371498
1730060950.674162610,14051,748002.9403216162,0.83904046
1730060950.788646242,14051,748052.1596516706,0.8390943
1730060950.899517852,14051,748107.0551727253,0.83991915
1730060951.10208700,14051,748165.6425126618,0.8386769
1730060951.129004417,14051,748224.5827168033,0.8387581
1730060951.234426584,14051,748275.1248480587,0.83998096
1730060951.325717649,14051,748316.0746942408,0.842147
1730060951.433145183,14051,748379.6270863545,0.8411582
1730060951.532996307,14051,748428.8677446118,0.83934015
1730060951.634917721,14051,748478.110569093,0.8366465
1730060951.729619208,14051,748531.3541071132,0.83571404
1730060951.830195932,14051,748571.3095748521,0.8389685
1730060951.939128169,14051,748626.5874757848,0.8432309
1730060952.41438748,14051,748674.4249034487,0.8473367
1730060952.133234366,14051,748727.1607501697,0.85316277
1730060952.234184265,14051,748771.4672021411,0.8546948
1730060952.333888010,14051,748822.924022882,0.851724
1730060952.434759341,14051,748873.8460103415,0.8437813
1730060952.533696568,14051,748924.2871442487,0.83845377
1730060952.634512975,14051,748973.6672459797,0.8326185
1730060952.734245826,14051,749014.2896793282,0.82593775
1730060952.835938949,14051,749069.8372211256,0.8192647
1730060952.935680736,14051,749120.3779208153,0.8148609
1730060953.38946409,14051,749170.4801672845,0.8087219
1730060953.137043690,14051,749227.8982092943,0.8022784
1730060953.239725400,14051,749285.112742053,0.7964976
1730060953.344360149,14051,749330.3243456838,0.7952531
1730060953.443586854,14051,749380.0238203057,0.7979229
1730060953.549318525,14051,749421.648352693,0.80183005
1730060953.653142072,14051,749473.4265969761,0.8080331
1730060953.760263908,14051,749520.441217107,0.8151736
1730060953.874180851,14051,749577.9031620809,0.82242537
1730060953.988301307,14051,749628.4148648079,0.82674325
1730060954.95275455,14051,749674.2226174477,0.82725096
1730060954.204942780,14051,749723.5758692075,0.8258296
1730060954.323308615,14051,749773.5995206272,0.8220304
1730060954.431394443,14051,749822.7983110887,0.8180308
1730060954.555568960,14051,749883.6165551904,0.8117775
1730060954.653808239,14051,749939.4036803878,0.80796784
1730060954.749373206,14051,749989.8096683227,0.80096143
1730060954.855946107,14051,750039.4434273526,0.79503167
1730060954.955147493,14051,750088.4654732872,0.7935799
1730060955.45963000,14051,750121.9160030846,0.7930567
1730060955.150159772,14051,750169.0681180152,0.7907929
1730060955.258931936,14051,750231.4415018881,0.78940076
1730060955.360852719,14051,750280.1393214418,0.7905434
1730060955.464324381,14051,750328.9482067687,0.79130554
1730060955.554348323,14051,750367.932218208,0.7908411
1730060955.662125407,14051,750434.6411003061,0.78935844
1730060955.760432635,14051,750488.2391311874,0.78670865
1730060955.860156328,14051,750527.6948847914,0.78469664
1730060955.959449918,14051,750575.2656560615,0.78332937
1730060956.63894248,14051,750632.3652273578,0.78189313
1730060956.166055255,14051,750680.6728840147,0.7786539
1730060956.260820141,14051,750732.7394570921,0.77313995
1730060956.364293988,14051,750782.4622463001,0.7652568
1730060956.460284709,14051,750830.443242122,0.7588515
1730060956.568506174,14051,750888.2712881037,0.75521106
1730060956.672242466,14051,750943.1215403001,0.7510119
1730060956.774775635,14051,750990.4352249809,0.748206
1730060956.876137783,14051,751041.0047904451,0.7469793
1730060956.977900337,14051,751097.1074439818,0.75305635
1730060957.88064972,14051,751147.8194567548,0.7608919
1730060957.191486920,14051,751190.3951050221,0.7725932
1730060957.299739723,14051,751249.2619825929,0.7844658
1730060957.405729562,14051,751300.1802962271,0.7872574
1730060957.514750566,14051,751349.3911339011,0.7869732
1730060957.626495155,14051,751399.3363152349,0.7809837
1730060957.736105452,14051,751441.2431525398,0.77264374
1730060957.852227018,14051,751491.1064301592,0.7670892
1730060957.980626164,14051,751549.9118062448,0.7649729
1730060958.72401635,14051,751607.111625487,0.7605246
1730060958.168451518,14051,751646.1214373395,0.7576678
1730060958.272247503,14051,751704.5087787821,0.7556939
1730060958.369117426,14051,751743.320017448,0.755314
1730060958.471450557,14051,751812.8415872554,0.7551406
1730060958.580094630,14051,751861.4893645833,0.7550611
1730060958.682538381,14051,751910.275873137,0.75235313
1730060958.785228667,14051,751960.6586099663,0.74922246
1730060958.890483988,14051,752015.6384329206,0.7483305
1730060958.988076957,14051,752064.7312392326,0.74740124
1730060959.85300888,14051,752110.7305179564,0.74558383
1730060959.191712904,14051,752170.5886101199,0.74326175
1730060959.281426820,14051,752209.8501046799,0.7421178
1730060959.384737619,14051,752259.3222110097,0.7440296
1730060959.483536495,14051,752310.5310197484,0.7442179
1730060959.587911894,14051,752359.7130996881,0.74150777
1730060959.690454692,14051,752415.0220630813,0.74065864
1730060959.793574881,14051,752468.1573317309,0.7476968
1730060959.892691447,14051,752531.011164124,0.7579588
1730060959.997871456,14051,752583.03809645,0.7625945
1730060960.97701950,14051,752629.223216643,0.7686292
1730060960.200566797,14051,752675.4880031383,0.7732383
1730060960.302014907,14051,752724.6112162444,0.77859163
1730060960.404390419,14051,752778.8626287667,0.7818212
1730060960.510901111,14051,752828.5224423524,0.78075725
1730060960.616945634,14051,752878.3093652158,0.7781124
1730060960.732294069,14051,752927.6712318168,0.77637947
1730060960.841623185,14051,752982.2277319188,0.7741615
1730060960.951993418,14051,753033.1458455621,0.7714353
1730060961.63982589,14051,753082.9473638125,0.7656046
1730060961.179983266,14051,753131.7063713331,0.75879335
1730060961.292232078,14051,753190.7544630915,0.7518678
1730060961.411467134,14051,753246.3453675945,0.7481347
1730060961.511389803,14051,753296.4661158649,0.7400651
1730060961.610937013,14051,753346.5182896185,0.7316106
1730060961.716824829,14051,753396.9285430434,0.7222124
1730060961.820195170,14051,753452.0659826555,0.71561
1730060961.912879336,14051,753507.4775871782,0.7100525
1730060962.19665098,14051,753566.8422818015,0.705087
1730060962.123803760,14051,753623.3442992471,0.6990603
1730060962.226378579,14051,753675.6248642994,0.68935347
1730060962.328763459,14051,753725.873574961,0.67848223
1730060962.425832818,14051,753782.5168397544,0.6701062
1730060962.527289895,14051,753840.6374054941,0.66460395
1730060962.622177874,14051,753879.9555150879,0.65761566
1730060962.722547327,14051,753930.4531626863,0.65178657
1730060962.820558074,14051,753980.7116759282,0.6439115
1730060962.929544733,14051,754041.7178322735,0.6407798
1730060963.24747898,14051,754081.6502410687,0.6358009
1730060963.122745049,14051,754132.8319832985,0.6313218
1730060963.226447508,14051,754185.6764902322,0.62444454
1730060963.324700903,14051,754235.6108867584,0.61734873
1730060963.424995475,14051,754286.7474194997,0.6073053
1730060963.526672828,14051,754331.7662868331,0.5941483
1730060963.626590788,14051,754381.7639205584,0.58332103
1730060963.726083284,14051,754436.8953420391,0.57489663
1730060963.829413790,14051,754486.8570390914,0.5670159
1730060963.934828973,14051,754533.5531327735,0.55935806
1730060964.39479582,14051,754592.932877726,0.5508735
1730060964.153290304,14051,754649.1030764134,0.5414808
1730060964.264027129,14051,754698.6657724684,0.5343864
1730060964.376736971,14051,754750.5791366708,0.53047436
1730060964.486590618,14051,754799.847494267,0.52447116
1730060964.603136365,14051,754849.4081404073,0.5173542
1730060964.718628712,14051,754898.619623382,0.5134207
1730060964.842651743,14051,754958.3900764496,0.51223975
1730060964.938547506,14051,755009.8856194176,0.51306206
1730060965.40158954,14051,755069.3935428064,0.51556873
1730060965.139310827,14051,755116.4855298076,0.5182635
1730060965.239350727,14051,755160.0819851962,0.5205308
1730060965.339892666,14051,755211.9017123764,0.52428615
1730060965.438767085,14051,755277.27167252,0.53061426
1730060965.540680504,14051,755315.3251030565,0.53635055
1730060965.647622461,14051,755389.3954127509,0.54297644
1730060965.749012431,14051,755446.7016076245,0.55169195
1730060965.846801149,14051,755487.377008755,0.55810124
1730060965.950757607,14051,755547.0009439184,0.5642987
1730060966.52622114,14051,755597.1629946019,0.570645
1730060966.153172248,14051,755637.2058373207,0.5737206
1730060966.245326794,14051,755686.5462589107,0.5743522
1730060966.349301136,14051,755735.8055337179,0.5711401
1730060966.449705705,14051,755789.5801234668,0.5683177
1730060966.549122849,14051,755836.0576768002,0.5673451
1730060966.651135305,14051,755885.4872307675,0.56790245
1730060966.748383512,14051,755940.0335269225,0.5679292
1730060966.854703675,14051,755988.0439214682,0.5673705
1730060966.955736541,14051,756037.6805388748,0.5667767
1730060967.55525707,14051,756099.2347770853,0.5691201
1730060967.162800894,14051,756150.3697492534,0.57530546
1730060967.266805894,14051,756203.2226663269,0.57949054
1730060967.369042744,14051,756253.9840397154,0.5898163
1730060967.480992289,14051,756292.2122644762,0.60260606
1730060967.593980777,14051,756339.2363686003,0.61670476
1730060967.706760061,14051,756390.4770785976,0.6318044
1730060967.819853657,14051,756439.639389465,0.64971495
1730060967.929748743,14051,756478.7677882136,0.668956
1730060968.43122128,14051,756541.7829235144,0.68258584
1730060968.152304807,14051,756599.0930624919,0.6896105
1730060968.272873303,14051,756668.1651345202,0.6984752
1730060968.372254369,14051,756719.4045623346,0.7120115
1730060968.476641681,14051,756770.7916474333,0.71945834
1730060968.580831710,14051,756837.3604530048,0.72733194
1730060968.678927999,14051,756892.671218623,0.73533577
1730060968.777982959,14051,756946.7007019531,0.74071056
1730060968.872363950,14051,756986.6814873805,0.7433141
1730060968.981381858,14051,757045.8379095526,0.7442234
1730060969.81508993,14051,757101.8234594923,0.7437235
1730060969.184735002,14051,757151.3648861619,0.74206775
1730060969.279839740,14051,757191.1445583865,0.74053544
1730060969.380842138,14051,757248.9268317024,0.7362921
1730060969.482680696,14051,757320.3313283883,0.7318815
1730060969.577986775,14051,757361.1043245981,0.7335172
1730060969.683673120,14051,757422.9319709887,0.736943
1730060969.787469406,14051,757472.0382175322,0.741088
1730060969.882287203,14051,757511.5224803238,0.7410563
1730060969.986276663,14051,757567.1917194533,0.74424994
1730060970.84639014,14051,757616.2075854862,0.7453434
1730060970.187718626,14051,757665.3455950561,0.74649394
1730060970.285258053,14051,757716.2918894972,0.74654645
1730060970.387721661,14051,757767.3912214198,0.7440022
1730060970.495162782,14051,757817.744567368,0.7405606
1730060970.604894528,14051,757868.391199069,0.7376781
1730060970.706779964,14051,757914.7218346391,0.7346616
1730060970.811098997,14051,757975.3547896957,0.73332685
1730060970.921385301,14051,758025.5212194644,0.72899723
1730060971.27265042,14051,758067.7091069325,0.7246894
1730060971.133593300,14051,758117.560752618,0.723124
1730060971.242851973,14051,758168.4688122084,0.7164113
1730060971.358837553,14051,758218.7470779502,0.7102746
1730060971.470015461,14051,758280.9784398413,0.7006385
1730060971.583258349,14051,758333.0162374582,0.685047
1730060971.705751460,14051,758397.7494988508,0.67290205
1730060971.804322777,14051,758447.6911053068,0.66816396
1730060971.900225222,14051,758488.9121046135,0.6689986
1730060972.8462406,14051,758530.1469210273,0.6682381
1730060972.109364575,14051,758579.0738549802,0.66748816
1730060972.203851877,14051,758629.6620376473,0.66651237
1730060972.303112786,14051,758661.1844837994,0.66635054
1730060972.410886985,14051,758729.5341261652,0.6665364
1730060972.516183504,14051,758775.2520484274,0.6679333
1730060972.615358320,14051,758824.3353362978,0.67136407
1730060972.711574708,14051,758867.437987496,0.6699079
1730060972.814533743,14051,758916.5482152612,0.67273897
1730060972.916240531,14051,758975.725764478,0.6760931
1730060973.18035256,14051,759025.690973985,0.6707128
1730060973.116695130,14051,759080.1512486434,0.66832405
1730060973.216450693,14051,759129.6127009703,0.66798794
1730060973.311088219,14051,759168.8536519442,0.6720978
1730060973.410986932,14051,759219.0821173833,0.6786749
1730060973.521179359,14051,759274.7110135235,0.68715554
1730060973.620397147,14051,759329.946991649,0.6991007
1730060973.719481602,14051,759379.9218462687,0.70890594
1730060973.828668219,14051,759430.9012629141,0.7235381
1730060973.936751292,14051,759482.0083911319,0.7401271
1730060974.37298220,14051,759542.912336703,0.7580981
1730060974.140867346,14051,759594.1477890938,0.7812276
1730060974.247053776,14051,759652.067832526,0.80108136
1730060974.351086398,14051,759702.8570313152,0.81889564
1730060974.455883875,14051,759751.4208594597,0.83277124
1730060974.561705105,14051,759803.5620120898,0.84481174
1730060974.676638707,14051,759855.0510054759,0.85808146
1730060974.792003774,14051,759906.7879147524,0.865388
1730060974.900959605,14051,759956.140735685,0.8643366
1730060975.18591995,14051,760006.8984079182,0.8621538
1730060975.147069750,14051,760072.3313316322,0.86908144
1730060975.244134752,14051,760126.0533233712,0.8658556
1730060975.344735401,14051,760176.3794965949,0.86315125
1730060975.441637314,14051,760230.2638766938,0.8648595
1730060975.541930022,14051,760285.1435226211,0.8732015
1730060975.638757544,14051,760335.8945585523,0.8792177
1730060975.739129732,14051,760388.7528607835,0.88526493
1730060975.843260950,14051,760424.799543726,0.8897497
1730060975.941455976,14051,760473.875662691,0.88566625
1730060976.43350469,14051,760525.472323967,0.88254744
1730060976.145790803,14051,760571.4813608011,0.8837247
1730060976.247557736,14051,760630.4299023998,0.88338476
1730060976.347203471,14051,760677.5482521182,0.8888158
1730060976.445680941,14051,760716.777757095,0.892656
1730060976.543823287,14051,760766.0339436466,0.89765567
1730060976.643752117,14051,760815.057530706,0.90130705
1730060976.744227921,14051,760860.0813106425,0.9039503
1730060976.844662346,14051,760909.3923043085,0.9121536
1730060976.948556346,14051,760972.2290912375,0.92127204
1730060977.45632128,14051,761025.2576398086,0.9200047
1730060977.145238389,14051,761075.1204445051,0.91319174
1730060977.249269929,14051,761128.0394477409,0.90893674
1730060977.349127805,14051,761178.5319572098,0.9147434
1730060977.449104676,14051,761234.3483402586,0.92187786
1730060977.555107930,14051,761283.3097560129,0.9274793
1730060977.662635403,14051,761346.0578246992,0.93560463
1730060977.769482992,14051,761394.8752668215,0.94205815
1730060977.878633180,14051,761443.5142803325,0.9460407
1730060977.986988317,14051,761499.1862456201,0.944097
1730060978.95879226,14051,761550.2609074663,0.9511749
1730060978.207624886,14051,761609.5325119296,0.94628453
1730060978.320336792,14051,761669.4665315208,0.93836266
1730060978.439174849,14051,761721.3182147017,0.93451864
1730060978.565612300,14051,761792.9868071816,0.9313315
1730060978.663308453,14051,761848.1734439869,0.92672765
1730060978.762122578,14051,761905.6657460068,0.9160995
1730060978.864904378,14051,761957.9529536903,0.9054958
1730060978.958262617,14051,762003.2545743332,0.8932136
1730060979.66178865,14051,762052.1835210997,0.88567054
1730060979.161812352,14051,762101.7492634904,0.8924309
1730060979.260167219,14051,762141.1559775281,0.8920252
1730060979.366163951,14051,762199.0259237889,0.88916576
1730060979.468828279,14051,762250.3202311824,0.88567245
1730060979.571927978,14051,762299.7561635686,0.8868084
1730060979.664590424,14051,762340.5202696036,0.890641
1730060979.766850217,14051,762390.5274166572,0.89835006
1730060979.867116775,14051,762443.5474126053,0.91096896
1730060979.969540368,14051,762509.1064162566,0.92373455
1730060980.66802181,14051,762561.0218543552,0.9387525
1730060980.164843837,14051,762615.4207125095,0.95430106
1730060980.274090106,14051,762670.5493407535,0.96117705
1730060980.378309822,14051,762719.9050107895,0.9759038
1730060980.475739111,14051,762771.5013451766,0.99347466
1730060980.571464642,14051,762824.2806624043,1.0064377
1730060980.684578036,14051,762872.6509910647,1.0159013
1730060980.791124636,14051,762914.7533354457,1.0287993
1730060980.898905999,14051,762963.6897121079,1.0355148
1730060981.11515061,14051,763026.7093563562,1.0460873
1730060981.115305756,14051,763073.372823814,1.0529128
1730060981.220180959,14051,763114.7737345094,1.0601661
1730060981.331736270,14051,763165.7262327797,1.0692712
1730060981.437703676,14051,763216.2322467354,1.0755702
1730060981.544571644,14051,763266.0038115258,1.0820549
1730060981.655816739,14051,763315.5946078054,1.0909452
1730060981.767777466,14051,763373.448987675,1.1037378
1730060981.876660830,14051,763429.3628921049,1.1166179
1730060981.996046692,14051,763488.3561496388,1.1334239
1730060982.96125866,14051,763537.957017407,1.1474451
1730060982.194436350,14051,763594.3093805872,1.1601424
1730060982.303218483,14051,763644.4239733408,1.1703051
1730060982.393477719,14051,763684.4236397488,1.169093
1730060982.496772307,14051,763747.0514203958,1.1682591
1730060982.596044347,14051,763786.966680822,1.1680712
1730060982.705499791,14051,763842.5011524548,1.1663195
1730060982.805089932,14051,763897.4407447802,1.1646023
1730060982.906987101,14051,763955.0383305396,1.1602937
1730060983.59360,14051,763995.5968804728,1.1537987
1730060983.104369576,14051,764066.6789675647,1.1477634
1730060983.207787026,14051,764116.5207976139,1.1428001
1730060983.301075203,14051,764166.7427038589,1.1387037
1730060983.405628098,14051,764219.0630658519,1.132622
1730060983.501970044,14051,764258.701546286,1.1234478
1730060983.601085277,14051,764310.1736282251,1.1156713
1730060983.703880692,14051,764360.8560710546,1.1082793
1730060983.803977750,14051,764413.1406685371,1.1014804
1730060983.905551177,14051,764463.0812358292,1.0952575
1730060984.1793775,14051,764512.716590067,1.0865963
1730060984.106386775,14051,764567.1922845978,1.0767249
1730060984.215549958,14051,764618.4196562115,1.0693231
1730060984.316889162,14051,764671.9801813505,1.0561348
1730060984.428397785,14051,764718.058331552,1.0410455
1730060984.538222407,14051,764776.389031334,1.0239058
1730060984.645485341,14051,764829.7409046959,1.0079823
1730060984.750713220,14051,764883.9029717494,0.9979222
1730060984.858082665,14051,764934.0010571864,0.9912158
1730060984.971881474,14051,764984.1473954194,0.98742527
1730060985.82684394,14051,765038.1907909475,0.9829082
1730060985.192751534,14051,765108.4909815291,0.98078805
1730060985.304757236,14051,765157.9838597205,0.9809116
1730060985.427544452,14051,765223.9151900699,0.9744717
1730060985.524502682,14051,765273.7267205588,0.97213286
1730060985.623284456,14051,765307.271443029,0.9718409
1730060985.731312594,14051,765367.2672733538,0.9700197
1730060985.834964888,14051,765424.9857865886,0.9584098
1730060985.925509904,14051,765489.452170716,0.9461549
1730060986.32191329,14051,765544.8407041237,0.92979753
1730060986.125463756,14051,765582.8974010472,0.9208873
1730060986.229444390,14051,765651.6152120021,0.9138396
1730060986.334556140,14051,765694.566813371,0.90636164
1730060986.437020179,14051,765750.1579570653,0.89634717
1730060986.534008385,14051,765805.8361491874,0.88884246
1730060986.628187786,14051,765842.9071872842,0.88471764
1730060986.735904927,14051,765903.2075862237,0.8819093
1730060986.835992327,14051,765968.7189996226,0.8775707
1730060986.929989634,14051,766008.9248183328,0.8673274
1730060987.31924053,14051,766063.2984099268,0.86366504
1730060987.126548304,14051,766119.7614098224,0.861958
1730060987.233747567,14051,766170.2085144861,0.8553875
1730060987.331188007,14051,766222.5105743743,0.84558225
1730060987.430296628,14051,766272.4148891834,0.8422465
1730060987.536424127,14051,766322.5391473775,0.83440757
1730060987.639426493,14051,766371.4504898383,0.82266337
1730060987.740624471,14051,766420.4529665714,0.81666553
1730060987.848923892,14051,766465.23676779,0.81195796
1730060987.960906179,14051,766516.0816378635,0.8052754
1730060988.65163305,14051,766565.8194863094,0.79850256
1730060988.178856705,14051,766615.9997830341,0.7884015
1730060988.288809148,14051,766666.1135292129,0.780544
1730060988.394769732,14051,766721.3266705442,0.7922234
1730060988.506000751,14051,766771.3484589924,0.7871488
1730060988.615915463,14051,766818.9610502981,0.78108686
1730060988.724236605,14051,766864.0777347864,0.7719448
1730060988.844433669,14051,766923.2637670292,0.77045375
1730060988.942654944,14051,766972.3975867783,0.76744676
1730060989.43193116,14051,767020.4741971327,0.7655749
1730060989.153439194,14051,767062.5074658381,0.75955164
1730060989.252792116,14051,767122.1741460236,0.75451416
1730060989.348535511,14051,767165.9195974064,0.7484878
1730060989.447794477,14051,767216.8399227003,0.74422616
1730060989.547829848,14051,767256.4935111031,0.74337953
1730060989.652653654,14051,767302.3840442391,0.7397211
1730060989.762609665,14051,767361.4900546246,0.7356687
1730060989.861673181,14051,767410.5602152033,0.7320142
1730060989.958879579,14051,767449.9133191664,0.7279544
1730060990.58368849,14051,767499.0909465832,0.7240591
1730060990.162264041,14051,767548.40592261,0.7199608
1730060990.258164322,14051,767600.4969904358,0.7122169
1730060990.357820298,14051,767647.8855239983,0.70672256
1730060990.459376973,14051,767704.8804936229,0.6993632
1730060990.556200999,14051,767753.8336805034,0.69410646
1730060990.659047881,14051,767798.8132099356,0.6863772
1730060990.761548008,14051,767844.999913415,0.67798656
1730060990.859598140,14051,767894.0212097225,0.66781664
1730060990.968247222,14051,767949.6308851745,0.66177386
1730060991.75359611,14051,768005.3559969158,0.6564111
1730060991.183077293,14051,768054.5652631902,0.656573
1730060991.286497238,14051,768100.6804272758,0.6575979
1730060991.390099677,14051,768157.2072196526,0.65420604
1730060991.501513161,14051,768217.5453152232,0.65450764
1730060991.615634899,14051,768267.093950335,0.6575386
1730060991.723825946,14051,768324.9945769556,0.6596032
1730060991.828859809,14051,768374.3922142764,0.65507257
1730060991.944723828,14051,768419.8867263041,0.6513526
1730060992.52923812,14051,768467.0479409522,0.6493557
1730060992.169369510,14051,768516.9308171237,0.64652556
1730060992.293204135,14051,768582.0203354391,0.6417907
1730060992.389902293,14051,768640.1362582303,0.6353427
1730060992.488402425,14051,768695.8407165636,0.6283865
1730060992.593417944,14051,768745.606761354,0.6192031
1730060992.690092497,14051,768799.1749144263,0.6125397
1730060992.788042630,14051,768848.2414250255,0.60408473
1730060992.889588034,14051,768886.7061592899,0.5940782
1730060992.992261278,14051,768936.6963719614,0.5840164
1730060993.99302202,14051,768998.1584532773,0.5750158
1730060993.197533967,14051,769038.4705559822,0.56547886
1730060993.298482824,14051,769088.0097397598,0.5630273
1730060993.402745381,14051,769154.0143405736,0.56002825
1730060993.498566161,14051,769199.5602083934,0.5613406
1730060993.599517964,14051,769251.6081937297,0.55396664
1730060993.700571409,14051,769300.4020575907,0.5509604
1730060993.807564152,14051,769367.3736736969,0.5462937
1730060993.902585583,14051,769422.1428689702,0.5432617
1730060994.25763,14051,769463.8167206645,0.53060263
1730060994.103681353,14051,769518.7322148771,0.5191368
1730060994.207664551,14051,769574.3629261996,0.5067851
1730060994.311877083,14051,769632.7007299061,0.4966855
1730060994.414462121,14051,769680.2385446024,0.48917753
1730060994.520488919,14051,769725.7901032207,0.48116675
1730060994.627849958,14051,769768.4066649083,0.47151437
1730060994.738003862,14051,769822.589052842,0.4562773
1730060994.842928859,14051,769877.5434536873,0.44059938
1730060994.947385422,14051,769928.2791108306,0.42393532
1730060995.61478587,14051,769979.3349049047,0.40594718
1730060995.174390941,14051,770028.6912857464,0.39423424
1730060995.278760740,14051,770086.8511903475,0.3892801
1730060995.386150793,14051,770141.1317787135,0.3868012
1730060995.495531447,14051,770194.7093369514,0.3825942
1730060995.613661917,14051,770259.27776282,0.3813876
1730060995.728833089,14051,770318.0552259439,0.38068378
1730060995.839736849,14051,770385.9095393828,0.3784117
1730060995.936816638,14051,770443.4987907811,0.3760555
1730060996.35140337,14051,770482.1474458873,0.3702358
1730060996.128957353,14051,770523.5658476987,0.3633221
1730060996.232998340,14051,770579.2376995904,0.3535344
1730060996.339050807,14051,770627.052019823,0.346321
