step,heading_rad,heading_deg
699,-0.07849990576505661,-4.497713292512423
700,0.15896421670913696,9.107978711036548
701,-0.9604622721672058,-55.030434576726286
702,0.1805233508348465,10.34322610639617
703,-1.0140577554702759,-58.10122957095608
704,-0.208676278591156,-11.956270047769415
705,-0.7501099109649658,-42.9781320692265
706,0.1642473340034485,9.410679034673173
707,-0.23459666967391968,-13.441399060140307
708,0.12935194373130798,7.411320447617653
709,0.19849413633346558,11.372876270001946
710,0.28214824199676514,16.165903463450448
711,0.2006717026233673,11.497641628023278
712,0.28831005096435547,16.51894911145924
713,-0.016329199075698853,-0.9355941898664691
714,0.12331213057041168,7.065264644450726
715,0.13413819670677185,7.6855525427936655
716,0.17172867059707642,9.839328046604834
717,0.16482242941856384,9.443629574776608
718,0.37584537267684937,21.534353603905018
719,0.2761248052120209,15.820785957520753
720,0.2675631046295166,15.33023664868856
721,-0.0403377041220665,-2.311180201441874
722,0.2295716255903244,13.153485242283114
723,0.22657929360866547,12.98203724883204
724,0.37457016110420227,21.4612893628061
725,0.4946192800998688,28.33959721552159
726,0.31053444743156433,17.792313231255765
727,0.45349401235580444,25.983292942441203
728,-0.6278630495071411,-35.97390284897265
729,-0.6133895516395569,-35.144632506368474
730,-0.6701126098632812,-38.39462434366272
731,0.07681553810834885,4.401206134634728
732,0.09525761753320694,5.45785945112415
733,0.049222566187381744,2.8202452993403258
734,0.12243439257144928,7.014973961591922
735,0.12309683859348297,7.052929322809683
736,-0.2098710536956787,-12.024725618725869
737,-0.1514028012752533,-8.674741519529931
738,-0.2685968577861786,-15.389466341623617
739,-0.3518422544002533,-20.15907623150273
740,-0.3105204105377197,-17.791508976480994
741,-0.33730947971343994,-19.32640957733377
742,-0.2633291184902191,-15.087647112389924
743,-0.49639439582824707,-28.441303854904955
744,-0.33848077058792114,-19.39351960102373
745,0.10852721333503723,6.218151286413541
746,-0.23303435742855072,-13.35188516219906
747,0.048564404249191284,2.7825353980458623
748,0.26960158348083496,15.447032883495778
749,-0.022211365401744843,-1.2726174947428777
750,-0.016609488055109978,-0.9516535654307559
751,0.2030268758535385,11.63258311413428
752,0.14427685737609863,8.266455009061373
753,-0.7431856393814087,-42.581400531286306
754,0.0928717777132988,5.32116089884916
755,-0.5915089845657349,-33.89096835968556
756,0.5689130425453186,32.596316247793396
757,0.7213828563690186,41.33219308303682
758,0.3545761704444885,20.31571808238051
759,0.017085613682866096,0.9789335544191983
760,0.05470731481909752,3.1344982476277927
761,0.13076916337013245,7.49252115156535
762,0.559691309928894,32.067949889074136
763,0.269611120223999,15.447579298629378
764,0.4464954137802124,25.58230278155351
765,0.7825138568878174,44.834741410176036
766,0.7827560901641846,44.848620354569505
767,0.031300075352191925,1.793362216122051
768,-0.55466228723526,-31.77980811365339
769,0.932434618473053,53.42456831039708
770,0.6455420255661011,36.98683356326388
771,2.7292423248291016,156.37406648118042
772,2.1326491832733154,122.19179738358298
773,0.9895511865615845,56.69710660214154
774,0.2104308307170868,12.056798479520955
775,0.4758723974227905,27.26547995909809
776,1.0122836828231812,57.999582695727945
777,1.3498923778533936,77.34313604787845
778,1.1534889936447144,66.09005105063477
779,1.306660771369934,74.86614745480581
780,0.48351460695266724,27.703346311314682
781,0.8140672445297241,46.64261735139755
782,0.6124869585037231,35.09291772906772
783,-0.788351833820343,-45.16923284930449
784,-0.8309329152107239,-47.608949100076366
785,-0.48360663652420044,-27.708619217353935
786,-0.6615983843803406,-37.90679515766748
787,-0.30790936946868896,-17.641907343090203
788,-0.4982675015926361,-28.548624909786074
789,-0.7065613269805908,-40.482982003150795
790,-1.2751396894454956,-73.06012249484938
791,-0.5269215106964111,-30.190378697561822
792,-0.3108355700969696,-17.809566289099216
793,-1.1114122867584229,-63.67923333024122
794,-1.2685704231262207,-72.68373126025749
795,-1.8209353685379028,-104.33191138332099
796,-0.7555403113365173,-43.28927109158267
797,0.33088234066963196,18.958161635779824
798,-1.7911070585250854,-102.62287510957873
799,-0.9700190424919128,-55.57799718210787
800,-0.9357762336730957,-53.61602875811629
801,-1.1365759372711182,-65.12100430176088
802,-1.4840285778045654,-85.02857418500352
803,-1.2423217296600342,-71.17979190691239
804,-1.7481540441513062,-100.16184866859642
805,-1.715795636177063,-98.30784845990982
806,-1.2433143854141235,-71.23666689213108
807,-1.5427978038787842,-88.39580280430644
808,-1.4538698196411133,-83.30060462688199
809,-0.471685528755188,-27.025590055068903
810,-0.4113827049732208,-23.570492759641056
811,-1.4895988702774048,-85.3477284343507
812,-1.0923316478729248,-62.585993251688976
813,-0.45133987069129944,-25.859869716591778
814,-0.6922284364700317,-39.661767868672655
815,-0.8432291746139526,-48.31347286767942
816,-0.47852033376693726,-27.417195536037
817,-1.593876838684082,-91.32241592025184
818,-1.9753073453903198,-113.17677413205571
819,-1.503443717956543,-86.14097977436681
820,-0.6376866698265076,-36.536754832811305
821,-1.5077931880950928,-86.3901860564239
822,-1.3027756214141846,-74.64354475956593
823,-1.4603601694107056,-83.67247427624334
824,-1.3921383619308472,-79.76365263689341
825,-1.7652782201766968,-101.1429916824904
826,-1.8336272239685059,-105.05910113368473
827,-1.6047600507736206,-91.94597804052816
828,-1.3203543424606323,-75.65073128476517
829,-1.4497679471969604,-83.06558464773101
830,-1.7484055757522583,-100.17626036774514
831,-1.2472327947616577,-71.46117521014939
832,-1.5207594633102417,-87.13309890225702
833,-1.8141118288040161,-103.94095135522946
834,-1.8881200551986694,-108.18131037689179
835,-2.298393487930298,-131.68824651875858
836,-1.6108158826828003,-92.29295165036481
837,-1.4068241119384766,-80.6050841313148
838,-0.766124963760376,-43.89572700308268
839,-1.6475670337677002,-94.39863749977721
840,-1.5746746063232422,-90.2222090487462
841,-2.2014403343200684,-126.13324000640887
842,-2.476498603820801,-141.89291796897282
843,-3.0044727325439453,-172.14360723690584
844,-2.367344617843628,-135.63885525545064
845,-2.2377848625183105,-128.21562808056237
846,-2.2238376140594482,-127.41650960804921
847,-2.8765804767608643,-164.8159207481277
848,-2.5637130737304688,-146.88993900726751
849,-2.8089234828948975,-160.93946054506532
850,-2.5819106101989746,-147.93258104444828
851,-3.1415927410125732,-180.00000500895632
852,-3.1415927410125732,-180.00000500895632
853,-2.1888339519500732,-125.41094750168003
854,-2.7016754150390625,-154.7945988959933
855,-2.8254401683807373,-161.8857969149489
856,-2.6885769367218018,-154.04411137037064
857,-2.9766571521759033,-170.5498918771101
858,-2.14876389503479,-123.1151023555853
859,-2.267421007156372,-129.91365408936255
860,-2.2671425342559814,-129.8976987674614
861,-1.5860934257507324,-90.87645920896337
862,-2.387238025665283,-136.778663563764
863,-1.892431616783142,-108.42834465879281
864,-1.690399169921875,-96.85273812894113
865,-2.0447444915771484,-117.1552295499939
866,-1.9207806587219238,-110.05262511512437
867,-2.2863521575927734,-130.9983291106956
868,-2.6123554706573486,-149.67694305657784
869,-2.439579963684082,-139.77763570377655
870,-2.4714550971984863,-141.6039463255679
871,-2.694643497467041,-154.39169969723258
872,-2.589810609817505,-148.38521768074503
873,-2.532982349395752,-145.12919820150825
874,-2.435981035232544,-139.57143229273385
875,-2.553490400314331,-146.30422296518222
876,-3.026474952697754,-173.40424159163675
877,-2.9427831172943115,-168.60905264331595
878,-3.0102944374084473,-172.4771663552126
879,-2.8093526363372803,-160.96404922607735
880,-2.8998563289642334,-166.14952884395103
881,-2.569329261779785,-147.21172287944515
882,-2.7907114028930664,-159.89598522480577
883,-3.1415927410125732,-180.00000500895632
884,-3.1415927410125732,-180.00000500895632
885,-3.0419702529907227,-174.29205690071169
886,-2.9434685707092285,-168.6483262310435
887,-2.985671281814575,-171.06636346138978
888,-2.561583995819092,-146.76795182869108
889,-2.6648592948913574,-152.68519059348324
890,-2.618696689605713,-150.0402681392875
891,-2.452096700668335,-140.49479190624953
892,-2.3471486568450928,-134.48171192702375
893,-2.5571155548095703,-146.5119290178423
894,-2.315786600112915,-132.68479843942012
895,-2.28440523147583,-130.88677846117093
896,-2.560274600982666,-146.69292903084767
897,-0.48025351762771606,-27.516499656379814
898,-0.44030147790908813,-25.227416397563402
899,-0.7539337277412415,-43.19722063213841
900,-0.6457790732383728,-37.00041539442845
901,-0.5510084629058838,-31.570459400497917
902,-0.769559383392334,-44.092504753070756
903,-0.6398336887359619,-36.65976995485782
904,0.026764456182718277,1.5334903802325794
905,-0.8957962989807129,-51.325347235034094
906,-0.4511978328227997,-25.85173154619571
907,-0.7368806600570679,-42.220151826084326
908,-0.45551663637161255,-26.099180762088807
909,-0.35394054651260376,-20.279299513726002
910,-1.8666554689407349,-106.95148017531763
911,-3.1415927410125732,-180.00000500895632
912,-3.1415927410125732,-180.00000500895632
913,-3.1415927410125732,-180.00000500895632
914,-2.8924832344055176,-165.72708164378574
915,-1.0687474012374878,-61.234715456482824
916,-0.8021354675292969,-45.9589768871818
917,-0.794245719909668,-45.506927647153674
918,-0.8183524012565613,-46.88813874639741
919,-0.22790901362895966,-13.058224593928946
920,-0.009385760873556137,-0.5377644855737874
921,0.3254167437553406,18.645006000071202
922,0.5920149087905884,33.919955682523096
923,0.16716058552265167,9.57759605138359
924,0.3516159653663635,20.146110824910753
925,0.6252806186676025,35.825940460982665
926,0.3261534571647644,18.68721656914188
927,1.2721271514892578,72.887516784334
928,0.8977080583572388,51.43488297875359
929,1.3726685047149658,78.64811199070108
930,0.5130360722541809,29.39480167813332
931,0.5980209708213806,34.26407768838126
932,0.8312599062919617,47.62768430896971
933,1.24673330783844,71.43255671752705
934,1.5452020168304443,88.53355405948726
935,1.562282681465149,89.51220405433419
936,1.0304116010665894,59.03823590243345
937,1.4153467416763306,81.09339484564651
938,1.6824802160263062,96.39901549256635
939,1.7368029356002808,99.51147805582781
940,1.6049864292144775,91.95894856976201
941,1.520524501800537,87.11963659940292
942,1.5069139003753662,86.33980658110589
943,1.56117844581604,89.44893601205237
944,1.7878834009170532,102.43817313404325
945,1.6717385053634644,95.78356080683484
946,1.1171338558197021,64.00705508964515
947,1.2860043048858643,73.68261910561517
948,0.9414862394332886,53.94318798917073
949,1.1935380697250366,68.38469408343558
950,2.561701774597168,146.77470005559104
951,2.3874974250793457,136.79352605539796
952,3.1415927410125732,180.00000500895632
953,3.1415927410125732,180.00000500895632
954,3.1415927410125732,180.00000500895632
955,3.1415927410125732,180.00000500895632
956,3.1415927410125732,180.00000500895632
957,2.2261335849761963,127.54805905146365
958,2.6113646030426025,149.6201705241967
959,3.1415927410125732,180.00000500895632
960,3.1415927410125732,180.00000500895632
961,3.1415927410125732,180.00000500895632
962,3.1415927410125732,180.00000500895632
963,3.1415927410125732,180.00000500895632
964,3.024045705795288,173.26505599673024
965,2.8404974937438965,162.74851810901322
966,2.789259672164917,159.81280718109338
967,1.6433179378509521,94.15518223700127
968,1.7144461870193481,98.23053071850528
969,1.4650769233703613,83.94272437113322
970,1.4093778133392334,80.75140044371481
971,0.9007694125175476,51.6102856517341
972,0.5831234455108643,33.410512362899354
973,0.531011700630188,30.42472931817413
974,0.5047033429145813,28.91737145514943
975,-0.26080554723739624,-14.943057130302632
976,-0.4838433265686035,-27.722180557950992
977,-0.27681681513786316,-15.860435205652676
978,-0.5563160181045532,-31.874559912914396
979,-0.42333984375,-24.255586346602723
980,-0.6185717582702637,-35.441551074872685
981,-0.6563303470611572,-37.60495885296086
982,-0.6979511380195618,-39.9896545148737
983,-2.978217124938965,-170.63927173258887
984,-3.1415927410125732,-180.00000500895632
985,-3.1415927410125732,-180.00000500895632
986,-3.1415927410125732,-180.00000500895632
987,-3.1415927410125732,-180.00000500895632
988,-3.1415927410125732,-180.00000500895632
989,-3.1415927410125732,-180.00000500895632
990,-3.0702736377716064,-175.91372139459114
991,-2.8910253047943115,-165.64354843023648
992,-2.5661940574645996,-147.03208890427382
993,-2.078566312789917,-119.09307716093159
994,-2.244084596633911,-128.57657625744085
995,-2.219062089920044,-127.1428922298985
996,-1.7992579936981201,-103.08988929407835
997,-1.8444492816925049,-105.67915936691682
998,-1.0037287473678589,-57.509421000131155
999,-0.16748017072677612,-9.59590693477475
1000,-0.2214980125427246,-12.690901289233892
